split,image,objects,healthy_objects,unhealthy_objects,image_type
test,healthy_0639.jpg,1,1,0,Healthy only
test,healthy_0650.jpg,1,1,0,Healthy only
test,healthy_0651.jpg,1,1,0,Healthy only
test,healthy_0656.jpg,3,3,0,Healthy only
test,healthy_0657.jpg,2,2,0,Healthy only
test,healthy_0660.jpg,3,3,0,Healthy only
test,healthy_0664.jpg,1,1,0,Healthy only
test,healthy_0666.jpg,3,2,1,Mixed
test,healthy_0671.jpg,2,2,0,Healthy only
test,healthy_0676.jpg,4,4,0,Healthy only
test,healthy_0681.jpg,3,3,0,Healthy only
test,healthy_0693.jpg,3,3,0,Healthy only
test,healthy_0695.jpg,5,5,0,Healthy only
test,healthy_0697.jpg,4,2,2,Mixed
test,healthy_0700.jpg,2,2,0,Healthy only
test,healthy_0703.jpg,3,3,0,Healthy only
test,healthy_0707.jpg,4,4,0,Healthy only
test,healthy_0709.jpg,3,3,0,Healthy only
test,healthy_0712.jpg,3,3,0,Healthy only
test,healthy_0716.jpg,4,4,0,Healthy only
test,healthy_0720.jpg,2,2,0,Healthy only
test,healthy_0725.jpg,4,4,0,Healthy only
test,healthy_0728.jpg,3,3,0,Healthy only
test,healthy_0730.jpg,4,4,0,Healthy only
test,healthy_0739.jpg,2,2,0,Healthy only
test,healthy_0745.jpg,2,2,0,Healthy only
test,healthy_0757.jpg,5,5,0,Healthy only
test,healthy_0766.jpg,4,4,0,Healthy only
test,healthy_0768.jpg,5,5,0,Healthy only
test,healthy_0769.jpg,4,4,0,Healthy only
test,healthy_0776.jpg,9,9,0,Healthy only
test,healthy_0778.jpg,9,9,0,Healthy only
test,healthy_0779.jpg,3,3,0,Healthy only
test,healthy_0781.jpg,3,3,0,Healthy only
test,healthy_0782.jpg,2,2,0,Healthy only
test,healthy_0796.jpg,12,12,0,Healthy only
test,healthy_0802.jpg,3,3,0,Healthy only
test,healthy_0811.jpg,3,2,1,Mixed
test,healthy_0817.jpg,5,5,0,Healthy only
test,healthy_0818.jpg,7,5,2,Mixed
test,healthy_0821.jpg,6,6,0,Healthy only
test,healthy_0826.jpg,4,4,0,Healthy only
test,healthy_0830.jpg,6,6,0,Healthy only
test,healthy_0832.jpg,4,4,0,Healthy only
test,healthy_0837.jpg,5,5,0,Healthy only
test,healthy_0840.jpg,6,6,0,Healthy only
test,healthy_0850.jpg,3,3,0,Healthy only
test,healthy_0855.jpg,2,2,0,Healthy only
test,healthy_0865.jpg,3,3,0,Healthy only
test,healthy_0867.jpg,2,2,0,Healthy only
test,healthy_0868.jpg,3,3,0,Healthy only
test,healthy_0870.jpg,2,2,0,Healthy only
test,healthy_0874.jpg,3,3,0,Healthy only
test,healthy_0876.jpg,4,4,0,Healthy only
test,healthy_0878.jpg,5,5,0,Healthy only
test,healthy_0884.jpg,3,3,0,Healthy only
test,healthy_0891.jpg,4,4,0,Healthy only
test,healthy_0897.jpg,3,2,1,Mixed
test,healthy_0899.jpg,3,3,0,Healthy only
test,healthy_0905.jpg,3,3,0,Healthy only
test,healthy_0914.jpg,2,2,0,Healthy only
test,healthy_0918.jpg,3,2,1,Mixed
test,healthy_0923.jpg,1,1,0,Healthy only
test,healthy_0925.jpg,1,1,0,Healthy only
test,healthy_0926.jpg,1,1,0,Healthy only
test,healthy_0933.jpg,1,1,0,Healthy only
test,healthy_0939.jpg,1,1,0,Healthy only
test,healthy_0943.jpg,1,1,0,Healthy only
test,healthy_0944.jpg,1,1,0,Healthy only
test,healthy_0949.jpg,2,2,0,Healthy only
test,healthy_0951.jpg,1,1,0,Healthy only
test,healthy_0954.jpg,1,1,0,Healthy only
test,healthy_0955.jpg,1,1,0,Healthy only
test,healthy_0957.jpg,1,1,0,Healthy only
test,healthy_0961.jpg,1,1,0,Healthy only
test,healthy_0962.jpg,1,1,0,Healthy only
test,healthy_0966.jpg,1,1,0,Healthy only
test,healthy_0967.jpg,3,3,0,Healthy only
test,healthy_0972.jpg,1,1,0,Healthy only
test,healthy_0978.jpg,4,3,1,Mixed
test,healthy_0980.jpg,4,4,0,Healthy only
test,healthy_0982.jpg,4,3,1,Mixed
test,healthy_0983.jpg,4,4,0,Healthy only
test,healthy_0985.jpg,4,4,0,Healthy only
test,healthy_1001.jpg,1,1,0,Healthy only
test,healthy_1004.jpg,1,1,0,Healthy only
test,healthy_1014.jpg,1,1,0,Healthy only
test,healthy_1015.jpg,2,2,0,Healthy only
test,healthy_1023.jpg,2,2,0,Healthy only
test,healthy_1028.jpg,2,2,0,Healthy only
test,healthy_1031.jpg,1,1,0,Healthy only
test,healthy_1032.jpg,1,1,0,Healthy only
test,healthy_1040.jpg,2,2,0,Healthy only
test,healthy_1041.jpg,2,2,0,Healthy only
test,healthy_1055.jpg,2,2,0,Healthy only
test,healthy_1072.jpg,2,2,0,Healthy only
test,healthy_1080.jpg,2,2,0,Healthy only
test,healthy_1088.jpg,3,3,0,Healthy only
test,healthy_1091.jpg,2,2,0,Healthy only
test,healthy_1097.jpg,2,2,0,Healthy only
test,healthy_1099.jpg,2,2,0,Healthy only
test,healthy_1103.jpg,4,4,0,Healthy only
test,healthy_1114.jpg,3,3,0,Healthy only
test,healthy_1117.jpg,2,2,0,Healthy only
test,healthy_1119.jpg,3,3,0,Healthy only
test,healthy_1142.jpg,3,3,0,Healthy only
test,healthy_1147.jpg,2,2,0,Healthy only
test,healthy_1149.jpg,2,1,1,Mixed
test,healthy_1154.jpg,3,3,0,Healthy only
test,healthy_1157.jpg,3,3,0,Healthy only
test,healthy_1160.jpg,2,2,0,Healthy only
test,healthy_1171.jpg,2,2,0,Healthy only
test,healthy_1172.jpg,1,1,0,Healthy only
test,healthy_1178.jpg,2,2,0,Healthy only
test,healthy_1182.jpg,3,3,0,Healthy only
test,healthy_1187.jpg,2,2,0,Healthy only
test,healthy_1188.jpg,3,2,1,Mixed
test,healthy_1195.jpg,2,2,0,Healthy only
test,healthy_1206.jpg,3,3,0,Healthy only
test,healthy_1209.jpg,2,2,0,Healthy only
test,healthy_1214.jpg,2,2,0,Healthy only
test,healthy_1220.jpg,3,2,1,Mixed
test,healthy_1221.jpg,3,2,1,Mixed
test,healthy_1228.jpg,3,3,0,Healthy only
test,healthy_1230.jpg,3,3,0,Healthy only
test,healthy_1242.jpg,1,1,0,Healthy only
test,healthy_1250.jpg,2,2,0,Healthy only
test,healthy_1252.jpg,3,3,0,Healthy only
test,healthy_1255.jpg,4,4,0,Healthy only
test,healthy_1260.jpg,2,2,0,Healthy only
test,healthy_1261.jpg,3,3,0,Healthy only
test,healthy_1263.jpg,3,3,0,Healthy only
test,healthy_1269.jpg,1,1,0,Healthy only
test,healthy_1275.jpg,3,3,0,Healthy only
test,healthy_1278.jpg,3,3,0,Healthy only
test,healthy_1279.jpg,4,2,2,Mixed
test,healthy_1289.jpg,3,3,0,Healthy only
test,healthy_1290.jpg,4,4,0,Healthy only
test,healthy_1293.jpg,2,2,0,Healthy only
test,healthy_1301.jpg,2,2,0,Healthy only
test,healthy_1302.jpg,2,2,0,Healthy only
test,healthy_1304.jpg,2,2,0,Healthy only
test,healthy_1308.jpg,3,3,0,Healthy only
test,healthy_1309.jpg,2,2,0,Healthy only
test,healthy_1317.jpg,2,2,0,Healthy only
test,healthy_1318.jpg,2,2,0,Healthy only
test,healthy_1323.jpg,3,3,0,Healthy only
test,healthy_1326.jpg,2,2,0,Healthy only
test,healthy_1328.jpg,2,2,0,Healthy only
test,healthy_1332.jpg,2,2,0,Healthy only
test,healthy_1337.jpg,2,2,0,Healthy only
test,healthy_1343.jpg,3,3,0,Healthy only
test,healthy_1355.jpg,2,2,0,Healthy only
test,healthy_1358.jpg,3,3,0,Healthy only
test,healthy_1360.jpg,2,2,0,Healthy only
test,healthy_1378.jpg,4,4,0,Healthy only
test,healthy_1379.jpg,4,4,0,Healthy only
test,healthy_1380.jpg,3,3,0,Healthy only
test,healthy_1385.jpg,2,2,0,Healthy only
test,healthy_1389.jpg,2,2,0,Healthy only
test,healthy_1390.jpg,4,4,0,Healthy only
test,healthy_1398.jpg,2,2,0,Healthy only
test,healthy_1407.jpg,2,2,0,Healthy only
test,healthy_1410.jpg,3,3,0,Healthy only
test,healthy_1411.jpg,4,4,0,Healthy only
test,healthy_1412.jpg,2,2,0,Healthy only
test,healthy_1413.jpg,3,3,0,Healthy only
test,healthy_1414.jpg,6,5,1,Mixed
test,healthy_1415.jpg,6,6,0,Healthy only
test,healthy_1457.jpg,1,1,0,Healthy only
test,healthy_1458.jpg,1,1,0,Healthy only
test,healthy_1459.jpg,1,1,0,Healthy only
test,healthy_1460.jpg,1,1,0,Healthy only
test,unhealthy_0252.jpg,1,0,1,Unhealthy only
test,unhealthy_0253.jpg,1,0,1,Unhealthy only
test,unhealthy_0254.jpg,1,0,1,Unhealthy only
test,unhealthy_0255.jpg,1,0,1,Unhealthy only
test,unhealthy_0256.jpg,1,0,1,Unhealthy only
test,unhealthy_0257.jpg,1,0,1,Unhealthy only
test,unhealthy_0258.jpg,1,0,1,Unhealthy only
test,unhealthy_0259.jpg,1,0,1,Unhealthy only
test,unhealthy_0260.jpg,1,0,1,Unhealthy only
test,unhealthy_0261.jpg,3,0,3,Unhealthy only
test,unhealthy_0262.jpg,3,0,3,Unhealthy only
test,unhealthy_0263.jpg,3,0,3,Unhealthy only
test,unhealthy_0264.jpg,1,0,1,Unhealthy only
test,unhealthy_0265.jpg,1,0,1,Unhealthy only
test,unhealthy_0266.jpg,1,0,1,Unhealthy only
test,unhealthy_0267.jpg,1,0,1,Unhealthy only
test,unhealthy_0268.jpg,1,0,1,Unhealthy only
test,unhealthy_0269.jpg,1,0,1,Unhealthy only
test,unhealthy_0270.jpg,1,0,1,Unhealthy only
test,unhealthy_0271.jpg,1,0,1,Unhealthy only
test,unhealthy_0272.jpg,1,0,1,Unhealthy only
test,unhealthy_0273.jpg,1,0,1,Unhealthy only
test,unhealthy_0274.jpg,1,0,1,Unhealthy only
test,unhealthy_0275.jpg,1,0,1,Unhealthy only
test,unhealthy_0276.jpg,1,0,1,Unhealthy only
test,unhealthy_0277.jpg,1,0,1,Unhealthy only
test,unhealthy_0278.jpg,1,0,1,Unhealthy only
test,unhealthy_0279.jpg,1,0,1,Unhealthy only
test,unhealthy_0280.jpg,1,0,1,Unhealthy only
test,unhealthy_0281.jpg,1,0,1,Unhealthy only
test,unhealthy_0282.jpg,1,0,1,Unhealthy only
test,unhealthy_0283.jpg,1,0,1,Unhealthy only
test,unhealthy_0284.jpg,1,0,1,Unhealthy only
test,unhealthy_0285.jpg,1,0,1,Unhealthy only
test,unhealthy_0286.jpg,1,0,1,Unhealthy only
test,unhealthy_0287.jpg,1,0,1,Unhealthy only
test,unhealthy_0288.jpg,1,0,1,Unhealthy only
test,unhealthy_0289.jpg,1,0,1,Unhealthy only
test,unhealthy_0290.jpg,1,0,1,Unhealthy only
test,unhealthy_0291.jpg,1,0,1,Unhealthy only
test,unhealthy_0292.jpg,1,0,1,Unhealthy only
test,unhealthy_0293.jpg,1,0,1,Unhealthy only
test,unhealthy_0294.jpg,1,0,1,Unhealthy only
test,unhealthy_0295.jpg,1,0,1,Unhealthy only
test,unhealthy_0296.jpg,1,0,1,Unhealthy only
test,unhealthy_0297.jpg,1,0,1,Unhealthy only
test,unhealthy_0298.jpg,1,0,1,Unhealthy only
test,unhealthy_0299.jpg,1,0,1,Unhealthy only
test,unhealthy_0300.jpg,1,0,1,Unhealthy only
test,unhealthy_0301.jpg,1,0,1,Unhealthy only
test,unhealthy_0302.jpg,1,0,1,Unhealthy only
test,unhealthy_0303.jpg,1,0,1,Unhealthy only
test,unhealthy_0304.jpg,1,0,1,Unhealthy only
test,unhealthy_0305.jpg,1,0,1,Unhealthy only
test,unhealthy_0306.jpg,1,0,1,Unhealthy only
test,unhealthy_0307.jpg,1,0,1,Unhealthy only
test,unhealthy_0308.jpg,1,0,1,Unhealthy only
test,unhealthy_0309.jpg,1,0,1,Unhealthy only
test,unhealthy_0310.jpg,1,0,1,Unhealthy only
test,unhealthy_0311.jpg,1,0,1,Unhealthy only
test,unhealthy_0312.jpg,1,0,1,Unhealthy only
test,unhealthy_0313.jpg,1,0,1,Unhealthy only
test,unhealthy_0314.jpg,1,0,1,Unhealthy only
test,unhealthy_0315.jpg,1,0,1,Unhealthy only
test,unhealthy_0316.jpg,1,0,1,Unhealthy only
test,unhealthy_0317.jpg,1,0,1,Unhealthy only
test,unhealthy_0318.jpg,1,0,1,Unhealthy only
test,unhealthy_0319.jpg,1,0,1,Unhealthy only
test,unhealthy_0320.jpg,1,0,1,Unhealthy only
test,unhealthy_0321.jpg,1,0,1,Unhealthy only
test,unhealthy_0322.jpg,1,0,1,Unhealthy only
test,unhealthy_0323.jpg,1,0,1,Unhealthy only
test,unhealthy_0361.jpg,3,0,3,Unhealthy only
test,unhealthy_0362.jpg,2,0,2,Unhealthy only
test,unhealthy_0363.jpg,2,0,2,Unhealthy only
test,unhealthy_0370.jpg,4,1,3,Mixed
test,unhealthy_0371.jpg,4,1,3,Mixed
test,unhealthy_0372.jpg,2,0,2,Unhealthy only
test,unhealthy_0373.jpg,2,0,2,Unhealthy only
test,unhealthy_0374.jpg,3,0,3,Unhealthy only
test,unhealthy_0378.jpg,2,0,2,Unhealthy only
test,unhealthy_0379.jpg,2,0,2,Unhealthy only
test,unhealthy_0380.jpg,3,0,3,Unhealthy only
test,unhealthy_0383.jpg,3,1,2,Mixed
test,unhealthy_0384.jpg,3,1,2,Mixed
test,unhealthy_0385.jpg,2,0,2,Unhealthy only
test,unhealthy_0386.jpg,2,0,2,Unhealthy only
test,unhealthy_0389.jpg,2,0,2,Unhealthy only
test,unhealthy_0390.jpg,2,0,2,Unhealthy only
test,unhealthy_0391.jpg,3,0,3,Unhealthy only
test,unhealthy_0392.jpg,3,0,3,Unhealthy only
test,unhealthy_0395.jpg,4,0,4,Unhealthy only
test,unhealthy_0396.jpg,3,0,3,Unhealthy only
test,unhealthy_0403.jpg,3,0,3,Unhealthy only
test,unhealthy_0404.jpg,3,0,3,Unhealthy only
test,unhealthy_0405.jpg,3,0,3,Unhealthy only
test,unhealthy_0406.jpg,3,0,3,Unhealthy only
test,unhealthy_0407.jpg,2,0,2,Unhealthy only
test,unhealthy_0408.jpg,2,0,2,Unhealthy only
test,unhealthy_0411.jpg,2,0,2,Unhealthy only
test,unhealthy_0412.jpg,2,0,2,Unhealthy only
test,unhealthy_0423.jpg,3,0,3,Unhealthy only
test,unhealthy_0424.jpg,4,0,4,Unhealthy only
test,unhealthy_0425.jpg,3,0,3,Unhealthy only
test,unhealthy_0426.jpg,3,0,3,Unhealthy only
test,unhealthy_0427.jpg,2,0,2,Unhealthy only
test,unhealthy_0428.jpg,2,0,2,Unhealthy only
test,unhealthy_0429.jpg,2,0,2,Unhealthy only
test,unhealthy_0430.jpg,2,0,2,Unhealthy only
test,unhealthy_0431.jpg,2,0,2,Unhealthy only
test,unhealthy_0432.jpg,2,0,2,Unhealthy only
test,unhealthy_0433.jpg,3,0,3,Unhealthy only
test,unhealthy_0434.jpg,2,0,2,Unhealthy only
test,unhealthy_0435.jpg,2,0,2,Unhealthy only
test,unhealthy_0436.jpg,1,0,1,Unhealthy only
test,unhealthy_0437.jpg,2,0,2,Unhealthy only
test,unhealthy_0438.jpg,2,0,2,Unhealthy only
test,unhealthy_0439.jpg,1,0,1,Unhealthy only
test,unhealthy_0440.jpg,2,0,2,Unhealthy only
test,unhealthy_0474.jpg,2,0,2,Unhealthy only
test,unhealthy_0490.jpg,4,0,4,Unhealthy only
test,unhealthy_0493.jpg,5,0,5,Unhealthy only
test,unhealthy_0506.jpg,8,0,8,Unhealthy only
test,unhealthy_0511.jpg,3,0,3,Unhealthy only
test,unhealthy_0553.jpg,7,0,7,Unhealthy only
test,unhealthy_0555.jpg,9,2,7,Mixed
test,unhealthy_0575.jpg,7,1,6,Mixed
test,unhealthy_0579.jpg,11,2,9,Mixed
test,unhealthy_0589.jpg,15,0,15,Unhealthy only
test,unhealthy_0591.jpg,13,0,13,Unhealthy only
test,unhealthy_0593.jpg,6,0,6,Unhealthy only
test,unhealthy_0594.jpg,7,0,7,Unhealthy only
test,unhealthy_0617.jpg,10,0,10,Unhealthy only
test,unhealthy_0621.jpg,5,0,5,Unhealthy only
test,unhealthy_0630.jpg,2,0,2,Unhealthy only
test,unhealthy_0634.jpg,5,0,5,Unhealthy only
test,unhealthy_0641.jpg,4,0,4,Unhealthy only
test,unhealthy_0642.jpg,4,0,4,Unhealthy only
test,unhealthy_0651.jpg,3,0,3,Unhealthy only
test,unhealthy_0652.jpg,4,0,4,Unhealthy only
test,unhealthy_0654.jpg,3,0,3,Unhealthy only
test,unhealthy_0667.jpg,1,0,1,Unhealthy only
test,unhealthy_0684.jpg,3,0,3,Unhealthy only
test,unhealthy_0689.jpg,3,0,3,Unhealthy only
test,unhealthy_0690.jpg,3,0,3,Unhealthy only
test,unhealthy_0693.jpg,3,0,3,Unhealthy only
test,unhealthy_0696.jpg,3,0,3,Unhealthy only
test,unhealthy_0698.jpg,4,0,4,Unhealthy only
test,unhealthy_0700.jpg,4,0,4,Unhealthy only
test,unhealthy_0736.jpg,3,0,3,Unhealthy only
test,unhealthy_0743.jpg,6,1,5,Mixed
test,unhealthy_0747.jpg,3,0,3,Unhealthy only
test,unhealthy_0754.jpg,1,0,1,Unhealthy only
test,unhealthy_0759.jpg,4,0,4,Unhealthy only
test,unhealthy_0769.jpg,2,0,2,Unhealthy only
test,unhealthy_0770.jpg,2,0,2,Unhealthy only
test,unhealthy_0771.jpg,4,0,4,Unhealthy only
test,unhealthy_0774.jpg,3,1,2,Mixed
test,unhealthy_0778.jpg,3,0,3,Unhealthy only
test,unhealthy_0783.jpg,3,0,3,Unhealthy only
test,unhealthy_0784.jpg,4,0,4,Unhealthy only
test,unhealthy_0787.jpg,4,0,4,Unhealthy only
test,unhealthy_0788.jpg,5,0,5,Unhealthy only
test,unhealthy_0789.jpg,3,0,3,Unhealthy only
test,unhealthy_0796.jpg,4,0,4,Unhealthy only
test,unhealthy_0800.jpg,3,0,3,Unhealthy only
test,unhealthy_0802.jpg,4,1,3,Mixed
test,unhealthy_0812.jpg,4,1,3,Mixed
test,unhealthy_0818.jpg,3,0,3,Unhealthy only
test,unhealthy_0820.jpg,3,0,3,Unhealthy only
test,unhealthy_0823.jpg,6,0,6,Unhealthy only
test,unhealthy_0827.jpg,3,0,3,Unhealthy only
test,unhealthy_0831.jpg,3,1,2,Mixed
test,unhealthy_0835.jpg,3,0,3,Unhealthy only
test,unhealthy_0840.jpg,3,0,3,Unhealthy only
test,unhealthy_0849.jpg,2,0,2,Unhealthy only
test,unhealthy_0853.jpg,1,0,1,Unhealthy only
test,unhealthy_0854.jpg,3,0,3,Unhealthy only
test,unhealthy_0861.jpg,6,0,6,Unhealthy only
test,unhealthy_0865.jpg,3,0,3,Unhealthy only
test,unhealthy_0869.jpg,3,0,3,Unhealthy only
test,unhealthy_0875.jpg,4,0,4,Unhealthy only
test,unhealthy_0876.jpg,4,0,4,Unhealthy only
test,unhealthy_0881.jpg,3,0,3,Unhealthy only
test,unhealthy_0883.jpg,3,0,3,Unhealthy only
test,unhealthy_0889.jpg,3,0,3,Unhealthy only
test,unhealthy_0893.jpg,4,0,4,Unhealthy only
test,unhealthy_0895.jpg,4,0,4,Unhealthy only
test,unhealthy_0896.jpg,2,1,1,Mixed
test,unhealthy_0910.jpg,3,0,3,Unhealthy only
test,unhealthy_0913.jpg,2,0,2,Unhealthy only
test,unhealthy_0921.jpg,3,0,3,Unhealthy only
test,unhealthy_0935.jpg,2,0,2,Unhealthy only
test,unhealthy_0937.jpg,2,0,2,Unhealthy only
test,unhealthy_0953.jpg,3,0,3,Unhealthy only
test,unhealthy_0962.jpg,3,0,3,Unhealthy only
test,unhealthy_0965.jpg,4,2,2,Mixed
test,unhealthy_0998.jpg,3,0,3,Unhealthy only
test,unhealthy_1002.jpg,3,0,3,Unhealthy only
test,unhealthy_1006.jpg,4,0,4,Unhealthy only
test,unhealthy_1014.jpg,2,0,2,Unhealthy only
test,unhealthy_1019.jpg,2,1,1,Mixed
test,unhealthy_1051.jpg,2,0,2,Unhealthy only
test,unhealthy_1405.jpg,2,0,2,Unhealthy only
test,unhealthy_1431.jpg,1,0,1,Unhealthy only
test,unhealthy_1432.jpg,1,0,1,Unhealthy only
test,unhealthy_1433.jpg,1,0,1,Unhealthy only
