split,image,class_id,class_name,x_center,y_center,width,height,area,aspect_ratio
train,healthy_0139.jpg,1,unhealthy,0.541016,0.466309,0.140625,0.663086,0.09324646874999999,0.21207656322106033
train,healthy_0139.jpg,0,healthy,0.750488,0.388672,0.235352,0.503906,0.118595284912,0.46705536350033544
train,healthy_0140.jpg,0,healthy,0.348145,0.554199,0.239258,0.506836,0.121264567688,0.4720619687630713
train,healthy_0140.jpg,0,healthy,0.727539,0.561523,0.253906,0.560547,0.14232624658200002,0.45296112547208356
train,healthy_0140.jpg,0,healthy,0.81543,0.442383,0.369141,0.472656,0.174476708496,0.7809929420127958
train,healthy_0140.jpg,0,healthy,0.483887,0.630371,0.157227,0.579102,0.091050470154,0.2715013935368899
train,healthy_0141.jpg,0,healthy,0.141113,0.374512,0.280273,0.686523,0.192413860779,0.4082499785149223
train,healthy_0141.jpg,0,healthy,0.244141,0.564453,0.169922,0.822266,0.139721083252,0.20665088912833557
train,healthy_0141.jpg,0,healthy,0.394043,0.600586,0.163086,0.798828,0.130277663208,0.2041565894034761
train,healthy_0141.jpg,0,healthy,0.571777,0.586914,0.250977,0.820312,0.205879444824,0.3059531007714138
train,healthy_0142.jpg,0,healthy,0.118652,0.40918,0.235352,0.658203,0.154909392456,0.35756749817305605
train,healthy_0142.jpg,0,healthy,0.23584,0.583984,0.172852,0.794922,0.137403857544,0.21744523362040552
train,healthy_0142.jpg,0,healthy,0.38916,0.529297,0.15918,0.941406,0.14985300708,0.16908751378257628
train,healthy_0142.jpg,0,healthy,0.560059,0.548828,0.28418,0.902344,0.25642811792,0.31493532400060287
train,healthy_0143.jpg,0,healthy,0.25293,0.490723,0.318359,0.704102,0.224157208618,0.4521489784150592
train,healthy_0143.jpg,0,healthy,0.535645,0.554199,0.204102,0.858398,0.17520074859600002,0.2377708242563473
train,healthy_0143.jpg,0,healthy,0.726074,0.515625,0.274414,0.742188,0.203666777832,0.3697365088090888
train,healthy_0144.jpg,0,healthy,0.255371,0.477051,0.323242,0.776367,0.25095442181399996,0.41635206030137806
train,healthy_0144.jpg,0,healthy,0.527832,0.550293,0.211914,0.87207,0.18480384198,0.24300113522997005
train,healthy_0144.jpg,0,healthy,0.749023,0.511719,0.328125,0.744141,0.24417126562500002,0.4409446596814313
train,healthy_0145.jpg,0,healthy,0.519531,0.511719,0.333984,0.976562,0.32615608300800003,0.34199979110389306
train,healthy_0145.jpg,0,healthy,0.210449,0.518555,0.319336,0.962891,0.307485760376,0.33164293777800397
train,healthy_0146.jpg,0,healthy,0.138672,0.490723,0.275391,0.893555,0.246077005005,0.3081970331988518
train,healthy_0146.jpg,0,healthy,0.404297,0.45459,0.236328,0.854492,0.201940385376,0.276571342973369
train,healthy_0146.jpg,0,healthy,0.684082,0.52002,0.40918,0.913086,0.37361652947999996,0.4481286538179317
train,healthy_0147.jpg,0,healthy,0.180664,0.499023,0.353516,0.833984,0.294826687744,0.42388822807152177
train,healthy_0147.jpg,0,healthy,0.487305,0.506348,0.287109,0.932617,0.267762734253,0.30785306294009224
train,healthy_0147.jpg,0,healthy,0.777344,0.490234,0.445312,0.964844,0.429656611328,0.4615378237310902
train,healthy_0148.jpg,0,healthy,0.520508,0.574707,0.9375,0.360352,0.33783,2.6016228576502973
train,healthy_0149.jpg,0,healthy,0.491699,0.747559,0.80957,0.342773,0.27749873761,2.3618254646661203
train,healthy_0149.jpg,0,healthy,0.429199,0.410156,0.727539,0.400391,0.291300067749,1.8170713127917462
train,healthy_0150.jpg,0,healthy,0.553223,0.370605,0.858398,0.420898,0.361298001404,2.039444235895633
train,healthy_0150.jpg,0,healthy,0.54834,0.819336,0.90332,0.361328,0.32639480896,2.5
train,healthy_0153.jpg,0,healthy,0.221191,0.467773,0.426758,0.660156,0.281726854248,0.6464502329752362
train,healthy_0153.jpg,0,healthy,0.38916,0.378418,0.231445,0.754883,0.174713895935,0.30659718128504687
train,healthy_0154.jpg,0,healthy,0.32666,0.500977,0.282227,0.878906,0.248051003662,0.3211117002273281
train,healthy_0154.jpg,0,healthy,0.564453,0.519043,0.238281,0.868164,0.206866986084,0.2744654235835625
train,healthy_0154.jpg,0,healthy,0.832031,0.520996,0.277344,0.848633,0.23536327075199998,0.3268126504625674
train,healthy_0155.jpg,0,healthy,0.516602,0.229492,0.859375,0.439453,0.377654921875,1.9555561118026275
train,healthy_0155.jpg,0,healthy,0.452148,0.760742,0.878906,0.414062,0.363921576172,2.1226434688524907
train,healthy_0156.jpg,0,healthy,0.510254,0.28125,0.952148,0.392578,0.373792357544,2.425372792158501
train,healthy_0156.jpg,0,healthy,0.523926,0.654785,0.952148,0.583008,0.5551099011839999,1.633164553488117
train,healthy_0157.jpg,0,healthy,0.468262,0.222168,0.856445,0.438477,0.375531434265,1.9532267370922534
train,healthy_0157.jpg,0,healthy,0.505371,0.735352,0.854492,0.441406,0.377177895752,1.9358413795915779
train,healthy_0158.jpg,0,healthy,0.765137,0.480469,0.270508,0.736328,0.19918261462400003,0.36737432231288236
train,healthy_0158.jpg,0,healthy,0.48584,0.431641,0.290039,0.861328,0.249818711792,0.3367346701837163
train,healthy_0158.jpg,0,healthy,0.325195,0.422852,0.253906,0.757812,0.19241301367200003,0.3350514375597114
train,healthy_0159.jpg,0,healthy,0.495117,0.474609,0.982422,0.382812,0.376082930664,2.566330209084355
train,healthy_0159.jpg,0,healthy,0.501465,0.176758,0.99707,0.345703,0.34469009020999997,2.884180929873331
train,healthy_0160.jpg,0,healthy,0.481934,0.210938,0.961914,0.414062,0.398292034668,2.323115861875758
train,healthy_0160.jpg,0,healthy,0.40332,0.746094,0.798828,0.507812,0.405654444336,1.573078225800099
train,healthy_0161.jpg,0,healthy,0.458496,0.362305,0.90918,0.416016,0.37823342688,2.1854447905849774
train,healthy_0161.jpg,0,healthy,0.48291,0.709961,0.954102,0.306641,0.292566791382,3.111462589803712
train,healthy_0162.jpg,0,healthy,0.493652,0.271484,0.879883,0.392578,0.34542270837399996,2.24129472359633
train,healthy_0162.jpg,0,healthy,0.475586,0.578613,0.949219,0.387695,0.368007460205,2.4483653387327666
train,healthy_0163.jpg,0,healthy,0.468262,0.357422,0.93457,0.316406,0.29570355542000004,2.9537050498410267
train,healthy_0163.jpg,0,healthy,0.503418,0.646484,0.889648,0.310547,0.276277517456,2.864777312290893
train,healthy_0164.jpg,0,healthy,0.179688,0.410645,0.333984,0.579102,0.193410802368,0.5767274158956454
train,healthy_0164.jpg,0,healthy,0.415527,0.577637,0.239258,0.844727,0.202107692566,0.28323706949109
train,healthy_0164.jpg,0,healthy,0.595215,0.54834,0.211914,0.727539,0.154175699646,0.29127510690148567
train,healthy_0164.jpg,0,healthy,0.787598,0.547363,0.424805,0.739258,0.31404049469,0.5746370008846708
train,healthy_0165.jpg,0,healthy,0.475098,0.324707,0.776367,0.415039,0.322222583313,1.8705880652179676
train,healthy_0165.jpg,0,healthy,0.52002,0.681152,0.776367,0.375977,0.291896135559,2.0649321634036126
train,healthy_0166.jpg,0,healthy,0.527832,0.257812,0.811523,0.408203,0.331266123169,1.9880378145187567
train,healthy_0166.jpg,0,healthy,0.493652,0.666504,0.883789,0.518555,0.45829320489500003,1.7043303024751475
train,healthy_0167.jpg,0,healthy,0.516602,0.226562,0.75,0.382812,0.287109,1.9591862324065077
train,healthy_0167.jpg,0,healthy,0.428223,0.690918,0.848633,0.444336,0.37707819268799997,1.9098902632242265
train,healthy_0168.jpg,0,healthy,0.602051,0.213867,0.704102,0.386719,0.272289621338,1.8207070249974788
train,healthy_0168.jpg,0,healthy,0.494141,0.515137,0.734375,0.329102,0.24168428125,2.231451039495354
train,healthy_0169.jpg,0,healthy,0.289062,0.59375,0.324219,0.613281,0.19883735253899998,0.5286630435314318
train,healthy_0169.jpg,0,healthy,0.580566,0.575684,0.291992,0.713867,0.208443453064,0.4090285725492283
train,healthy_0170.jpg,0,healthy,0.385254,0.561035,0.34082,0.688477,0.23464673114,0.49503469251696136
train,healthy_0170.jpg,0,healthy,0.647461,0.491699,0.380859,0.625977,0.238408974243,0.6084233126776223
train,healthy_0171.jpg,0,healthy,0.408691,0.605957,0.319336,0.764648,0.244179633728,0.417624841757253
train,healthy_0171.jpg,0,healthy,0.6875,0.439453,0.398438,0.691406,0.275482423828,0.5762721179740992
train,healthy_0172.jpg,0,healthy,0.263672,0.504883,0.302734,0.707031,0.21404232275399998,0.4281764165927661
train,healthy_0172.jpg,0,healthy,0.587891,0.570312,0.455078,0.726562,0.33064238183600003,0.6263443450111621
train,healthy_0173.jpg,0,healthy,0.285645,0.548828,0.407227,0.789062,0.321327351074,0.5160899903936572
train,healthy_0173.jpg,0,healthy,0.681641,0.609375,0.496094,0.753906,0.37400824316399994,0.6580316378965017
train,healthy_0174.jpg,0,healthy,0.452637,0.546387,0.387695,0.862305,0.334311336975,0.44960309867158377
train,healthy_0175.jpg,0,healthy,0.54248,0.536133,0.463867,0.923828,0.428533322876,0.5021140298843507
train,healthy_0176.jpg,0,healthy,0.383789,0.563965,0.439453,0.756836,0.33259385070799996,0.5806449481789978
train,healthy_0177.jpg,0,healthy,0.582031,0.582031,0.4375,0.777344,0.340088,0.5628138893462868
train,healthy_0178.jpg,0,healthy,0.583984,0.541504,0.474609,0.69043,0.32768429187,0.6874107440290833
train,healthy_0179.jpg,0,healthy,0.458008,0.530762,0.537109,0.764648,0.41069932263199993,0.7024264759732582
train,healthy_0180.jpg,0,healthy,0.455078,0.515625,0.335938,0.808594,0.271637451172,0.4154594271043317
train,healthy_0181.jpg,0,healthy,0.520508,0.511719,0.414062,0.869141,0.359878260742,0.4764037135516561
train,healthy_0182.jpg,0,healthy,0.484863,0.284668,0.680664,0.313477,0.213372508728,2.1713363340851166
train,healthy_0182.jpg,0,healthy,0.449707,0.463379,0.856445,0.198242,0.16978336969,4.320199554080366
train,healthy_0182.jpg,0,healthy,0.503418,0.61377,0.743164,0.202148,0.150229116272,3.6763361497516676
train,healthy_0182.jpg,0,healthy,0.489746,0.776855,0.71582,0.170898,0.12233220636,4.188580322765627
train,healthy_0183.jpg,0,healthy,0.530273,0.437012,0.853516,0.44043,0.37591405188,1.937915219217583
train,healthy_0184.jpg,0,healthy,0.569336,0.589844,0.857422,0.457031,0.391868434082,1.876069675798797
train,healthy_0185.jpg,0,healthy,0.546387,0.458984,0.848633,0.478516,0.40608446862799996,1.7734683897717107
train,healthy_0186.jpg,0,healthy,0.58252,0.518066,0.823242,0.44043,0.36258047406,1.8691778489203734
train,healthy_0187.jpg,0,healthy,0.366211,0.562988,0.238281,0.834961,0.198955342041,0.28537979618209713
train,healthy_0187.jpg,0,healthy,0.583008,0.562012,0.265625,0.875977,0.232681390625,0.3032328474377752
train,healthy_0188.jpg,0,healthy,0.523438,0.57373,0.859375,0.420898,0.36170921875,2.0417654633664215
train,healthy_0189.jpg,0,healthy,0.541992,0.496582,0.861328,0.415039,0.357484711792,2.075294128985469
train,healthy_0190.jpg,0,healthy,0.518555,0.430176,0.876953,0.393555,0.345129237915,2.228285754214786
train,healthy_0191.jpg,0,healthy,0.547852,0.556641,0.886719,0.357422,0.31693287841800005,2.480874148765325
train,healthy_0192.jpg,0,healthy,0.425293,0.575684,0.235352,0.834961,0.196509741272,0.2818718479066687
train,healthy_0192.jpg,0,healthy,0.594238,0.522949,0.24707,0.780273,0.19278205011000002,0.3166455843019046
train,healthy_0192.jpg,0,healthy,0.758301,0.466797,0.31543,0.689453,0.21747415978999998,0.4575076183583217
train,healthy_0193.jpg,0,healthy,0.372559,0.476074,0.280273,0.741211,0.207741430603,0.37812849512487
train,healthy_0193.jpg,1,unhealthy,0.626953,0.550293,0.308594,0.850586,0.26248573608399994,0.36280164498357603
train,healthy_0193.jpg,0,healthy,0.861816,0.59668,0.276367,0.779297,0.215371973999,0.35463629399317587
train,healthy_0194.jpg,1,unhealthy,0.328125,0.499023,0.3125,0.96875,0.302734375,0.3225806451612903
train,healthy_0194.jpg,0,healthy,0.666016,0.493652,0.400391,0.907227,0.363245525757,0.44133496908711933
train,healthy_0198.jpg,0,healthy,0.266602,0.437012,0.457031,0.838867,0.38338822387700006,0.5448193813798851
train,healthy_0198.jpg,0,healthy,0.80957,0.585938,0.259766,0.773438,0.20091289550799998,0.33585885358619566
train,healthy_0200.jpg,0,healthy,0.312988,0.586914,0.364258,0.802734,0.29240228137200003,0.4537717350953118
train,healthy_0200.jpg,0,healthy,0.544434,0.601074,0.34082,0.797852,0.27192391864,0.4271719567037496
train,healthy_0200.jpg,0,healthy,0.729492,0.604492,0.228516,0.785156,0.179420708496,0.29104534640249835
train,healthy_0201.jpg,0,healthy,0.349609,0.557129,0.349609,0.885742,0.309663374878,0.3947074881850471
train,healthy_0201.jpg,0,healthy,0.64502,0.549805,0.329102,0.880859,0.289892458618,0.37361484641696346
train,healthy_0203.jpg,0,healthy,0.476562,0.498535,0.419922,0.975586,0.409670024292,0.4304305309834295
train,healthy_0204.jpg,0,healthy,0.328613,0.574707,0.354492,0.850586,0.301525932312,0.4167620910760346
train,healthy_0204.jpg,0,healthy,0.70752,0.55957,0.424805,0.880859,0.37419330749499996,0.48226220087437377
train,healthy_0205.jpg,0,healthy,0.521973,0.307129,0.895508,0.483398,0.43288677618399996,1.8525273170348242
train,healthy_0206.jpg,0,healthy,0.596191,0.226562,0.688477,0.417969,0.287762043213,1.6471963231722928
train,healthy_0206.jpg,0,healthy,0.546875,0.55127,0.710938,0.274414,0.19509134033199999,2.5907497430889093
train,healthy_0207.jpg,0,healthy,0.628906,0.686523,0.720703,0.558594,0.402580371582,1.2902089889973754
train,healthy_0208.jpg,0,healthy,0.507812,0.291504,0.943359,0.50293,0.47444354187,1.8757262442089355
train,healthy_0208.jpg,0,healthy,0.497559,0.738281,0.881836,0.458984,0.40474861462399997,1.9212783016401442
train,healthy_0209.jpg,0,healthy,0.520508,0.53125,0.738281,0.328125,0.24224845312499999,2.249999238095238
train,healthy_0209.jpg,0,healthy,0.431152,0.842285,0.782227,0.31543,0.24673786261,2.479875091145421
train,healthy_0209.jpg,0,healthy,0.500977,0.227539,0.771484,0.345703,0.266704333252,2.231638140253339
train,healthy_0210.jpg,0,healthy,0.69043,0.604492,0.277344,0.636719,0.17659019433599998,0.43558304369745515
train,healthy_0210.jpg,0,healthy,0.89502,0.605469,0.192383,0.623047,0.11986365100100001,0.30877766845839877
train,healthy_0210.jpg,0,healthy,0.400391,0.569336,0.443359,0.746094,0.33078748974600003,0.5942401359614203
train,healthy_0210.jpg,0,healthy,0.245117,0.611328,0.488281,0.777344,0.379562305664,0.6281401798946155
train,healthy_0211.jpg,0,healthy,0.206055,0.583496,0.410156,0.686523,0.28158152758800004,0.5974395613839595
train,healthy_0211.jpg,0,healthy,0.400391,0.605469,0.308594,0.697266,0.215172104004,0.4425771513310558
train,healthy_0211.jpg,0,healthy,0.614746,0.595703,0.237305,0.720703,0.171026425415,0.32926878339621174
train,healthy_0211.jpg,0,healthy,0.848145,0.595215,0.258789,0.758789,0.19636624652100002,0.3410552867793286
train,healthy_0212.jpg,0,healthy,0.14502,0.488281,0.288086,0.861328,0.248136538208,0.3344672412832278
train,healthy_0212.jpg,0,healthy,0.403809,0.482422,0.28418,0.787109,0.22368063561999998,0.36104275265560426
train,healthy_0212.jpg,0,healthy,0.614258,0.561523,0.535156,0.757812,0.405547638672,0.7061857030503607
train,healthy_0213.jpg,0,healthy,0.501953,0.470703,0.996094,0.537109,0.535011052246,1.8545472148111466
train,healthy_0214.jpg,0,healthy,0.522461,0.508301,0.412109,0.706055,0.290971619995,0.5836783253429265
train,healthy_0214.jpg,0,healthy,0.212891,0.500977,0.417969,0.716797,0.299598925293,0.5831065141176651
train,healthy_0215.jpg,0,healthy,0.424316,0.593262,0.288086,0.760742,0.219159119812,0.3786908045040237
train,healthy_0215.jpg,0,healthy,0.692871,0.614746,0.383789,0.764648,0.293463491272,0.5019159142507402
train,healthy_0216.jpg,0,healthy,0.396973,0.458984,0.436523,0.841797,0.367463751831,0.5185608881951349
train,healthy_0216.jpg,0,healthy,0.797852,0.518555,0.369141,0.896484,0.33092900024399996,0.41176529642469917
train,healthy_0217.jpg,0,healthy,0.450195,0.449219,0.466797,0.804688,0.375625944336,0.5800968822698984
train,healthy_0217.jpg,0,healthy,0.666016,0.481445,0.289062,0.916016,0.264785416992,0.31556435695446367
train,healthy_0217.jpg,0,healthy,0.87793,0.503906,0.232422,0.873047,0.20291532983399999,0.26621934443391937
train,healthy_0217.jpg,0,healthy,0.292969,0.638184,0.486328,0.723633,0.351922989624,0.672064430450242
train,healthy_0218.jpg,0,healthy,0.786133,0.456543,0.427734,0.651367,0.27861181237800003,0.6566712774825866
train,healthy_0218.jpg,0,healthy,0.319824,0.535645,0.55957,0.692383,0.38743675531,0.8081798657679349
train,healthy_0219.jpg,0,healthy,0.754883,0.55127,0.423828,0.737305,0.31249050353999996,0.574834023911407
train,healthy_0219.jpg,0,healthy,0.357422,0.521973,0.443359,0.727539,0.322560963501,0.609395510068876
train,healthy_0220.jpg,0,healthy,0.471191,0.480957,0.336914,0.838867,0.282626036438,0.40162981736079734
train,healthy_0220.jpg,0,healthy,0.795898,0.437988,0.408203,0.754883,0.308145505249,0.5407500235135776
train,healthy_0220.jpg,0,healthy,0.236328,0.583496,0.470703,0.706055,0.332342206665,0.6666661945599138
train,healthy_0221.jpg,0,healthy,0.205566,0.606934,0.405273,0.678711,0.27506324310299995,0.5971216025672194
train,healthy_0221.jpg,0,healthy,0.469727,0.52002,0.314453,0.77832,0.24474505895999998,0.40401505807379995
train,healthy_0221.jpg,0,healthy,0.77832,0.51416,0.443359,0.719727,0.319097442993,0.6160099593318022
train,healthy_0222.jpg,0,healthy,0.226562,0.539551,0.349609,0.782227,0.273473599243,0.4469405939708039
train,healthy_0222.jpg,0,healthy,0.533691,0.607422,0.561523,0.642578,0.36082232629399996,0.873859671510696
train,healthy_0223.jpg,0,healthy,0.397949,0.583008,0.463867,0.746094,0.346088385498,0.6217272890547303
train,healthy_0223.jpg,0,healthy,0.812988,0.588867,0.374023,0.814453,0.304624154419,0.4592321472202816
train,healthy_0224.jpg,0,healthy,0.61084,0.527344,0.750977,0.427734,0.321218396118,1.7557103246410153
train,healthy_0224.jpg,0,healthy,0.594727,0.82959,0.810547,0.34082,0.27625062854000004,2.3782260430725897
train,healthy_0224.jpg,0,healthy,0.669922,0.248047,0.660156,0.482422,0.318473777832,1.3684201798425444
train,healthy_0225.jpg,0,healthy,0.494141,0.538086,0.982422,0.398438,0.391434256836,2.4656834940442427
train,healthy_0225.jpg,0,healthy,0.493164,0.194336,0.951172,0.371094,0.352974222168,2.5631565048208813
train,healthy_0226.jpg,0,healthy,0.729004,0.538574,0.483398,0.780273,0.377182407654,0.6195241921737649
train,healthy_0226.jpg,0,healthy,0.296875,0.600586,0.591797,0.693359,0.410327776123,0.8535217686652947
train,healthy_0227.jpg,0,healthy,0.224121,0.538086,0.446289,0.730469,0.326000279541,0.6109622721840351
train,healthy_0227.jpg,0,healthy,0.618164,0.583984,0.332031,0.724609,0.240592650879,0.4582209163838705
train,healthy_0228.jpg,0,healthy,0.252441,0.705078,0.405273,0.589844,0.239047847412,0.6870850597785176
train,healthy_0228.jpg,0,healthy,0.534668,0.678223,0.286133,0.643555,0.184142322815,0.4446131255292866
train,healthy_0228.jpg,0,healthy,0.835449,0.645996,0.329102,0.522461,0.171942960022,0.6299073040858553
train,healthy_0229.jpg,0,healthy,0.476562,0.608398,0.361328,0.644531,0.23288709716799996,0.560606084113875
train,healthy_0229.jpg,0,healthy,0.766602,0.609375,0.320312,0.619141,0.19831829199200002,0.5173490368106779
train,healthy_0230.jpg,0,healthy,0.218262,0.605957,0.430664,0.69043,0.29734334551999997,0.6237620033891922
train,healthy_0230.jpg,0,healthy,0.478027,0.592773,0.331055,0.699219,0.231479946045,0.47346396479500696
train,healthy_0230.jpg,0,healthy,0.811035,0.598145,0.37793,0.69043,0.2609342099,0.547383514621323
train,healthy_0231.jpg,0,healthy,0.478516,0.622559,0.337891,0.635742,0.214811500122,0.53149076197577
train,healthy_0231.jpg,0,healthy,0.178223,0.653809,0.342773,0.50293,0.17239082489,0.6815521046666534
